rankingName,rankingUrlCode,rankingYear,subject,rankingUrl,csvFileName
QS-Subject,qs,2017,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-anatomy_physiology,QS_2017_解剖生理学Anatomy & Physiology.csv
QS-Subject,qs,2017,人类学Anthropology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-anthropology,QS_2017_人类学Anthropology.csv
QS-Subject,qs,2017,考古Archaeology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-archaeology,QS_2017_考古Archaeology.csv
QS-Subject,qs,2017,建筑学Architecture,https://ranking.promisingedu.com/2017-qs-all-undergraduate-architecture,QS_2017_建筑学Architecture.csv
QS-Subject,qs,2017,艺术与设计Art & Design,https://ranking.promisingedu.com/2017-qs-all-undergraduate-art_design,QS_2017_艺术与设计Art & Design.csv
QS-Subject,qs,2017,生物科学Biological Sciences,https://ranking.promisingedu.com/2017-qs-all-undergraduate-biological_sciences,QS_2017_生物科学Biological Sciences.csv
QS-Subject,qs,2017,商科与管理学Business & Management Studies,https://ranking.promisingedu.com/2017-qs-all-undergraduate-business_management_studies,QS_2017_商科与管理学Business & Management Studies.csv
QS-Subject,qs,2017,化学Chemistry,https://ranking.promisingedu.com/2017-qs-all-undergraduate-chemistry,QS_2017_化学Chemistry.csv
QS-Subject,qs,2017,传播与媒体研究Communication & Media Studies,https://ranking.promisingedu.com/2017-qs-all-undergraduate-communication_media_studies,QS_2017_传播与媒体研究Communication & Media Studies.csv
QS-Subject,qs,2017,计算机科学与信息技术Computer Science & Information Systems,https://ranking.promisingedu.com/2017-qs-all-undergraduate-computer_science_information_systems,QS_2017_计算机科学与信息技术Computer Science & Information Systems.csv
QS-Subject,qs,2017,牙科Dentistry,https://ranking.promisingedu.com/2017-qs-all-undergraduate-dentistry,QS_2017_牙科Dentistry.csv
QS-Subject,qs,2017,发展研究Development Studies,https://ranking.promisingedu.com/2017-qs-all-undergraduate-development_studies,QS_2017_发展研究Development Studies.csv
QS-Subject,qs,2017,地球和海洋科学Earth & Marine Sciences,https://ranking.promisingedu.com/2017-qs-all-undergraduate-earth_marine_sciences,QS_2017_地球和海洋科学Earth & Marine Sciences.csv
QS-Subject,qs,2017,经济学与计量经济学Economics & Econometrics,https://ranking.promisingedu.com/2017-qs-all-undergraduate-economics_econometrics,QS_2017_经济学与计量经济学Economics & Econometrics.csv
QS-Subject,qs,2017,教育和培训Education & Training,https://ranking.promisingedu.com/2017-qs-all-undergraduate-education_training,QS_2017_教育和培训Education & Training.csv
QS-Subject,qs,2017,化学工程Engineering - Chemical,https://ranking.promisingedu.com/2017-qs-all-undergraduate-engineering___chemical,QS_2017_化学工程Engineering - Chemical.csv
QS-Subject,qs,2017,土木工程Engineering - CiviI & Structural,https://ranking.promisingedu.com/2017-qs-all-undergraduate-engineering___civii_structural,QS_2017_土木工程Engineering - CiviI & Structural.csv
QS-Subject,qs,2017,电子工程Engineering - Electrical & Electronic,https://ranking.promisingedu.com/2017-qs-all-undergraduate-engineering___electrical_electronic,QS_2017_电子工程Engineering - Electrical & Electronic.csv
QS-Subject,qs,2017,"机械工程Engineering - Mechanical, Aeronautical & Manufacturing",https://ranking.promisingedu.com/2017-qs-all-undergraduate-engineering___mechanical_aeronautical_manufacturing,"QS_2017_机械工程Engineering - Mechanical, Aeronautical & Manufacturing.csv"
QS-Subject,qs,2017,矿物工程Engineering - Mineral & Mining,https://ranking.promisingedu.com/2017-qs-all-undergraduate-engineering___mineral_mining,QS_2017_矿物工程Engineering - Mineral & Mining.csv
QS-Subject,qs,2017,英语与文学English Language & Literature,https://ranking.promisingedu.com/2017-qs-all-undergraduate-english_language_literature,QS_2017_英语与文学English Language & Literature.csv
QS-Subject,qs,2017,环境科学Environmental Sciences,https://ranking.promisingedu.com/2017-qs-all-undergraduate-environmental_sciences,QS_2017_环境科学Environmental Sciences.csv
QS-Subject,qs,2017,地理Geography,https://ranking.promisingedu.com/2017-qs-all-undergraduate-geography,QS_2017_地理Geography.csv
QS-Subject,qs,2017,历史History,https://ranking.promisingedu.com/2017-qs-all-undergraduate-history,QS_2017_历史History.csv
QS-Subject,qs,2017,旅游管理Hospitality & Leisure Management,https://ranking.promisingedu.com/2017-qs-all-undergraduate-hospitality_leisure_management,QS_2017_旅游管理Hospitality & Leisure Management.csv
QS-Subject,qs,2017,法律Law,https://ranking.promisingedu.com/2017-qs-all-undergraduate-law,QS_2017_法律Law.csv
QS-Subject,qs,2017,语言学Linguistics,https://ranking.promisingedu.com/2017-qs-all-undergraduate-linguistics,QS_2017_语言学Linguistics.csv
QS-Subject,qs,2017,材料科学Materials Science,https://ranking.promisingedu.com/2017-qs-all-undergraduate-materials_science,QS_2017_材料科学Materials Science.csv
QS-Subject,qs,2017,数学Mathematics,https://ranking.promisingedu.com/2017-qs-all-undergraduate-mathematics,QS_2017_数学Mathematics.csv
QS-Subject,qs,2017,医学Medicine,https://ranking.promisingedu.com/2017-qs-all-undergraduate-medicine,QS_2017_医学Medicine.csv
QS-Subject,qs,2017,现代语言Modern Languages,https://ranking.promisingedu.com/2017-qs-all-undergraduate-modern_languages,QS_2017_现代语言Modern Languages.csv
QS-Subject,qs,2017,护理Nursing,https://ranking.promisingedu.com/2017-qs-all-undergraduate-nursing,QS_2017_护理Nursing.csv
QS-Subject,qs,2017,表演艺术Performing Arts,https://ranking.promisingedu.com/2017-qs-all-undergraduate-performing_arts,QS_2017_表演艺术Performing Arts.csv
QS-Subject,qs,2017,药剂与药理学Pharmacy & Pharmacology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-pharmacy_pharmacology,QS_2017_药剂与药理学Pharmacy & Pharmacology.csv
QS-Subject,qs,2017,哲学Philosophy,https://ranking.promisingedu.com/2017-qs-all-undergraduate-philosophy,QS_2017_哲学Philosophy.csv
QS-Subject,qs,2017,物理与天文Physics & Astronomy,https://ranking.promisingedu.com/2017-qs-all-undergraduate-physics_astronomy,QS_2017_物理与天文Physics & Astronomy.csv
QS-Subject,qs,2017,政治与关系学Politics & International Studies,https://ranking.promisingedu.com/2017-qs-all-undergraduate-politics_international_studies,QS_2017_政治与关系学Politics & International Studies.csv
QS-Subject,qs,2017,心理学Psychology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-psychology,QS_2017_心理学Psychology.csv
QS-Subject,qs,2017,社会政策Social Policy & Administration,https://ranking.promisingedu.com/2017-qs-all-undergraduate-social_policy_administration,QS_2017_社会政策Social Policy & Administration.csv
QS-Subject,qs,2017,社会学Sociology,https://ranking.promisingedu.com/2017-qs-all-undergraduate-sociology,QS_2017_社会学Sociology.csv
QS-Subject,qs,2017,体育相关课程Sports-related Subjects,https://ranking.promisingedu.com/2017-qs-all-undergraduate-sports_related_subjects,QS_2017_体育相关课程Sports-related Subjects.csv
QS-Subject,qs,2017,统计与运筹学研究Statistics & Operational Research,https://ranking.promisingedu.com/2017-qs-all-undergraduate-statistics_operational_research,QS_2017_统计与运筹学研究Statistics & Operational Research.csv
QS-Subject,qs,2017,"神学宗教研究Theology, Divinity & Religious Studies",https://ranking.promisingedu.com/2017-qs-all-undergraduate-theology_divinity_religious_studies,"QS_2017_神学宗教研究Theology, Divinity & Religious Studies.csv"
QS-Subject,qs,2017,兽医学Veterinary Science,https://ranking.promisingedu.com/2017-qs-all-undergraduate-veterinary_science,QS_2017_兽医学Veterinary Science.csv
QS-Subject,qs,2018,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2018-qs-all-undergraduate-accounting_finance,QS_2018_会计与金融Accounting & Finance.csv
QS-Subject,qs,2018,农业与林业Agriculture & Forestry,https://ranking.promisingedu.com/2018-qs-all-undergraduate-agriculture_forestry,QS_2018_农业与林业Agriculture & Forestry.csv
QS-Subject,qs,2018,解剖学与生理学Anatomy & Physiology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-anatomy_physiology,QS_2018_解剖学与生理学Anatomy & Physiology.csv
QS-Subject,qs,2018,人类学Anthropology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-anthropology,QS_2018_人类学Anthropology.csv
QS-Subject,qs,2018,考古学Archaeology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-archaeology,QS_2018_考古学Archaeology.csv
QS-Subject,qs,2018,建筑学Architecture,https://ranking.promisingedu.com/2018-qs-all-undergraduate-architecture,QS_2018_建筑学Architecture.csv
QS-Subject,qs,2018,艺术与设计Art & Design,https://ranking.promisingedu.com/2018-qs-all-undergraduate-art_design,QS_2018_艺术与设计Art & Design.csv
QS-Subject,qs,2018,生物科学Biological Sciences,https://ranking.promisingedu.com/2018-qs-all-undergraduate-biological_sciences,QS_2018_生物科学Biological Sciences.csv
QS-Subject,qs,2018,工商管理Business & Management Studies,https://ranking.promisingedu.com/2018-qs-all-undergraduate-business_management_studies,QS_2018_工商管理Business & Management Studies.csv
QS-Subject,qs,2018,化学Chemistry,https://ranking.promisingedu.com/2018-qs-all-undergraduate-chemistry,QS_2018_化学Chemistry.csv
QS-Subject,qs,2018,古典文学与古代史Classics & Ancient History,https://ranking.promisingedu.com/2018-qs-all-undergraduate-classics_ancient_history,QS_2018_古典文学与古代史Classics & Ancient History.csv
QS-Subject,qs,2018,传媒与媒体研究Communication & Media Studies,https://ranking.promisingedu.com/2018-qs-all-undergraduate-communication_media_studies,QS_2018_传媒与媒体研究Communication & Media Studies.csv
QS-Subject,qs,2018,计算机科学与信息系统Computer Science & Information Systems,https://ranking.promisingedu.com/2018-qs-all-undergraduate-computer_science_information_systems,QS_2018_计算机科学与信息系统Computer Science & Information Systems.csv
QS-Subject,qs,2018,牙医学Dentistry,https://ranking.promisingedu.com/2018-qs-all-undergraduate-dentistry,QS_2018_牙医学Dentistry.csv
QS-Subject,qs,2018,发展学Development Studies,https://ranking.promisingedu.com/2018-qs-all-undergraduate-development_studies,QS_2018_发展学Development Studies.csv
QS-Subject,qs,2018,地球和海洋科学Earth & Marine Sciences,https://ranking.promisingedu.com/2018-qs-all-undergraduate-earth_marine_sciences,QS_2018_地球和海洋科学Earth & Marine Sciences.csv
QS-Subject,qs,2018,经济学和计量经济学Economics & Econometrics,https://ranking.promisingedu.com/2018-qs-all-undergraduate-economics_econometrics,QS_2018_经济学和计量经济学Economics & Econometrics.csv
QS-Subject,qs,2018,教育培训Education & Training,https://ranking.promisingedu.com/2018-qs-all-undergraduate-education_training,QS_2018_教育培训Education & Training.csv
QS-Subject,qs,2018,化学工程Engineering Chemical,https://ranking.promisingedu.com/2018-qs-all-undergraduate-engineering_chemical,QS_2018_化学工程Engineering Chemical.csv
QS-Subject,qs,2018,土木工程与结构Engineering CiviI & Structural,https://ranking.promisingedu.com/2018-qs-all-undergraduate-engineering_civii_structural,QS_2018_土木工程与结构Engineering CiviI & Structural.csv
QS-Subject,qs,2018,工程电子电气Engineering Electrical & Electronic,https://ranking.promisingedu.com/2018-qs-all-undergraduate-engineering_electrical_electronic,QS_2018_工程电子电气Engineering Electrical & Electronic.csv
QS-Subject,qs,2018,"机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing",https://ranking.promisingedu.com/2018-qs-all-undergraduate-engineering_mechanical_aeronautical_manufacturing,"QS_2018_机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing.csv"
QS-Subject,qs,2018,矿物工程与采矿Engineering Mineral & Mining,https://ranking.promisingedu.com/2018-qs-all-undergraduate-engineering_mineral_mining,QS_2018_矿物工程与采矿Engineering Mineral & Mining.csv
QS-Subject,qs,2018,英语语言与文学English Language & Literature,https://ranking.promisingedu.com/2018-qs-all-undergraduate-english_language_literature,QS_2018_英语语言与文学English Language & Literature.csv
QS-Subject,qs,2018,环境科学Environmental Sciences,https://ranking.promisingedu.com/2018-qs-all-undergraduate-environmental_sciences,QS_2018_环境科学Environmental Sciences.csv
QS-Subject,qs,2018,地理学Geography,https://ranking.promisingedu.com/2018-qs-all-undergraduate-geography,QS_2018_地理学Geography.csv
QS-Subject,qs,2018,历史History,https://ranking.promisingedu.com/2018-qs-all-undergraduate-history,QS_2018_历史History.csv
QS-Subject,qs,2018,旅游管理专业Hospitality & Leisure Management,https://ranking.promisingedu.com/2018-qs-all-undergraduate-hospitality_leisure_management,QS_2018_旅游管理专业Hospitality & Leisure Management.csv
QS-Subject,qs,2018,法律Law,https://ranking.promisingedu.com/2018-qs-all-undergraduate-law,QS_2018_法律Law.csv
QS-Subject,qs,2018,图书与信息系统Library & Information Management,https://ranking.promisingedu.com/2018-qs-all-undergraduate-library_information_management,QS_2018_图书与信息系统Library & Information Management.csv
QS-Subject,qs,2018,语言学Linguistics,https://ranking.promisingedu.com/2018-qs-all-undergraduate-linguistics,QS_2018_语言学Linguistics.csv
QS-Subject,qs,2018,材料科学Materials Science,https://ranking.promisingedu.com/2018-qs-all-undergraduate-materials_science,QS_2018_材料科学Materials Science.csv
QS-Subject,qs,2018,数学Mathematics,https://ranking.promisingedu.com/2018-qs-all-undergraduate-mathematics,QS_2018_数学Mathematics.csv
QS-Subject,qs,2018,医药学Medicine,https://ranking.promisingedu.com/2018-qs-all-undergraduate-medicine,QS_2018_医药学Medicine.csv
QS-Subject,qs,2018,现代语言Modern Languages,https://ranking.promisingedu.com/2018-qs-all-undergraduate-modern_languages,QS_2018_现代语言Modern Languages.csv
QS-Subject,qs,2018,护理学Nursing,https://ranking.promisingedu.com/2018-qs-all-undergraduate-nursing,QS_2018_护理学Nursing.csv
QS-Subject,qs,2018,表演艺术Performing Arts,https://ranking.promisingedu.com/2018-qs-all-undergraduate-performing_arts,QS_2018_表演艺术Performing Arts.csv
QS-Subject,qs,2018,药学与药理学Pharmacy & Pharmacology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-pharmacy_pharmacology,QS_2018_药学与药理学Pharmacy & Pharmacology.csv
QS-Subject,qs,2018,哲学Philosophy,https://ranking.promisingedu.com/2018-qs-all-undergraduate-philosophy,QS_2018_哲学Philosophy.csv
QS-Subject,qs,2018,物理学与天文学Physics & Astronomy,https://ranking.promisingedu.com/2018-qs-all-undergraduate-physics_astronomy,QS_2018_物理学与天文学Physics & Astronomy.csv
QS-Subject,qs,2018,政治与国际学Politics & International Studies,https://ranking.promisingedu.com/2018-qs-all-undergraduate-politics_international_studies,QS_2018_政治与国际学Politics & International Studies.csv
QS-Subject,qs,2018,心理学Psychology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-psychology,QS_2018_心理学Psychology.csv
QS-Subject,qs,2018,社会政策与管理Social Policy & Administration,https://ranking.promisingedu.com/2018-qs-all-undergraduate-social_policy_administration,QS_2018_社会政策与管理Social Policy & Administration.csv
QS-Subject,qs,2018,社会政策与管理Sociology,https://ranking.promisingedu.com/2018-qs-all-undergraduate-sociology,QS_2018_社会政策与管理Sociology.csv
QS-Subject,qs,2018,体育相关科目Sports-related Subjects,https://ranking.promisingedu.com/2018-qs-all-undergraduate-sports_related_subjects,QS_2018_体育相关科目Sports-related Subjects.csv
QS-Subject,qs,2018,统计学与运筹学Statistics & Operational Research,https://ranking.promisingedu.com/2018-qs-all-undergraduate-statistics_operational_research,QS_2018_统计学与运筹学Statistics & Operational Research.csv
QS-Subject,qs,2018,"神学与宗教研究Theology, Divinity & Religious Studies",https://ranking.promisingedu.com/2018-qs-all-undergraduate-theology_divinity_religious_studies,"QS_2018_神学与宗教研究Theology, Divinity & Religious Studies.csv"
QS-Subject,qs,2018,兽医学Veterinary Science,https://ranking.promisingedu.com/2018-qs-all-undergraduate-veterinary_science,QS_2018_兽医学Veterinary Science.csv
QS-Subject,qs,2019,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2019-qs-all-undergraduate-accounting_finance,QS_2019_会计与金融Accounting & Finance.csv
QS-Subject,qs,2019,农业和林业Agriculture & Forestry,https://ranking.promisingedu.com/2019-qs-all-undergraduate-agriculture_forestry,QS_2019_农业和林业Agriculture & Forestry.csv
QS-Subject,qs,2019,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-anatomy_physiology,QS_2019_解剖生理学Anatomy & Physiology.csv
QS-Subject,qs,2019,人类学Anthropology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-anthropology,QS_2019_人类学Anthropology.csv
QS-Subject,qs,2019,考古Archaeology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-archaeology,QS_2019_考古Archaeology.csv
QS-Subject,qs,2019,建筑学Architecture,https://ranking.promisingedu.com/2019-qs-all-undergraduate-architecture,QS_2019_建筑学Architecture.csv
QS-Subject,qs,2019,艺术与设计Art & Design,https://ranking.promisingedu.com/2019-qs-all-undergraduate-art_design,QS_2019_艺术与设计Art & Design.csv
QS-Subject,qs,2019,生物科学Biological Sciences,https://ranking.promisingedu.com/2019-qs-all-undergraduate-biological_sciences,QS_2019_生物科学Biological Sciences.csv
QS-Subject,qs,2019,工商管理Business & Management Studies,https://ranking.promisingedu.com/2019-qs-all-undergraduate-business_management_studies,QS_2019_工商管理Business & Management Studies.csv
QS-Subject,qs,2019,化学Chemistry,https://ranking.promisingedu.com/2019-qs-all-undergraduate-chemistry,QS_2019_化学Chemistry.csv
QS-Subject,qs,2019,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2019-qs-all-undergraduate-classics_ancient_history,QS_2019_古典文学Classics & Ancient History.csv
QS-Subject,qs,2019,传播与媒体研究Communication & Media Studies,https://ranking.promisingedu.com/2019-qs-all-undergraduate-communication_media_studies,QS_2019_传播与媒体研究Communication & Media Studies.csv
QS-Subject,qs,2019,计算机科学与信息技术Computer Science & Information Systems,https://ranking.promisingedu.com/2019-qs-all-undergraduate-computer_science_information_systems,QS_2019_计算机科学与信息技术Computer Science & Information Systems.csv
QS-Subject,qs,2019,牙科Dentistry,https://ranking.promisingedu.com/2019-qs-all-undergraduate-dentistry,QS_2019_牙科Dentistry.csv
QS-Subject,qs,2019,发展学Development Studies,https://ranking.promisingedu.com/2019-qs-all-undergraduate-development_studies,QS_2019_发展学Development Studies.csv
QS-Subject,qs,2019,地球和海洋科学Earth & Marine Sciences,https://ranking.promisingedu.com/2019-qs-all-undergraduate-earth_marine_sciences,QS_2019_地球和海洋科学Earth & Marine Sciences.csv
QS-Subject,qs,2019,经济学和计量经济学Economics & Econometrics,https://ranking.promisingedu.com/2019-qs-all-undergraduate-economics_econometrics,QS_2019_经济学和计量经济学Economics & Econometrics.csv
QS-Subject,qs,2019,教育和培训Education & Training,https://ranking.promisingedu.com/2019-qs-all-undergraduate-education_training,QS_2019_教育和培训Education & Training.csv
QS-Subject,qs,2019,化学工程Engineering Chemical,https://ranking.promisingedu.com/2019-qs-all-undergraduate-engineering_chemical,QS_2019_化学工程Engineering Chemical.csv
QS-Subject,qs,2019,土木工程与结构Engineering CiviI & Structural,https://ranking.promisingedu.com/2019-qs-all-undergraduate-engineering_civii_structural,QS_2019_土木工程与结构Engineering CiviI & Structural.csv
QS-Subject,qs,2019,工程电子电气Engineering Electrical & Electronic,https://ranking.promisingedu.com/2019-qs-all-undergraduate-engineering_electrical_electronic,QS_2019_工程电子电气Engineering Electrical & Electronic.csv
QS-Subject,qs,2019,"机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing",https://ranking.promisingedu.com/2019-qs-all-undergraduate-engineering_mechanical_aeronautical_manufacturing,"QS_2019_机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing.csv"
QS-Subject,qs,2019,矿物工程与采矿Engineering Mineral & Mining,https://ranking.promisingedu.com/2019-qs-all-undergraduate-engineering_mineral_mining,QS_2019_矿物工程与采矿Engineering Mineral & Mining.csv
QS-Subject,qs,2019,英语与文学English Language & Literature,https://ranking.promisingedu.com/2019-qs-all-undergraduate-english_language_literature,QS_2019_英语与文学English Language & Literature.csv
QS-Subject,qs,2019,环境科学Environmental Sciences,https://ranking.promisingedu.com/2019-qs-all-undergraduate-environmental_sciences,QS_2019_环境科学Environmental Sciences.csv
QS-Subject,qs,2019,地理Geography,https://ranking.promisingedu.com/2019-qs-all-undergraduate-geography,QS_2019_地理Geography.csv
QS-Subject,qs,2019,历史History,https://ranking.promisingedu.com/2019-qs-all-undergraduate-history,QS_2019_历史History.csv
QS-Subject,qs,2019,旅游管理Hospitality & Leisure Management,https://ranking.promisingedu.com/2019-qs-all-undergraduate-hospitality_leisure_management,QS_2019_旅游管理Hospitality & Leisure Management.csv
QS-Subject,qs,2019,法律Law,https://ranking.promisingedu.com/2019-qs-all-undergraduate-law,QS_2019_法律Law.csv
QS-Subject,qs,2019,图书与信息系统Library & Information Management,https://ranking.promisingedu.com/2019-qs-all-undergraduate-library_information_management,QS_2019_图书与信息系统Library & Information Management.csv
QS-Subject,qs,2019,语言学Linguistics,https://ranking.promisingedu.com/2019-qs-all-undergraduate-linguistics,QS_2019_语言学Linguistics.csv
QS-Subject,qs,2019,材料科学Materials Science,https://ranking.promisingedu.com/2019-qs-all-undergraduate-materials_science,QS_2019_材料科学Materials Science.csv
QS-Subject,qs,2019,数学Mathematics,https://ranking.promisingedu.com/2019-qs-all-undergraduate-mathematics,QS_2019_数学Mathematics.csv
QS-Subject,qs,2019,医学Medicine,https://ranking.promisingedu.com/2019-qs-all-undergraduate-medicine,QS_2019_医学Medicine.csv
QS-Subject,qs,2019,现代语言Modern Languages,https://ranking.promisingedu.com/2019-qs-all-undergraduate-modern_languages,QS_2019_现代语言Modern Languages.csv
QS-Subject,qs,2019,护理Nursing,https://ranking.promisingedu.com/2019-qs-all-undergraduate-nursing,QS_2019_护理Nursing.csv
QS-Subject,qs,2019,表演艺术Performing Arts,https://ranking.promisingedu.com/2019-qs-all-undergraduate-performing_arts,QS_2019_表演艺术Performing Arts.csv
QS-Subject,qs,2019,药剂与药理学Pharmacy & Pharmacology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-pharmacy_pharmacology,QS_2019_药剂与药理学Pharmacy & Pharmacology.csv
QS-Subject,qs,2019,哲学Philosophy,https://ranking.promisingedu.com/2019-qs-all-undergraduate-philosophy,QS_2019_哲学Philosophy.csv
QS-Subject,qs,2019,物理学与天文学Physics & Astronomy,https://ranking.promisingedu.com/2019-qs-all-undergraduate-physics_astronomy,QS_2019_物理学与天文学Physics & Astronomy.csv
QS-Subject,qs,2019,政治与关系学Politics & International Studies,https://ranking.promisingedu.com/2019-qs-all-undergraduate-politics_international_studies,QS_2019_政治与关系学Politics & International Studies.csv
QS-Subject,qs,2019,心理学Psychology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-psychology,QS_2019_心理学Psychology.csv
QS-Subject,qs,2019,社会政策Social Policy & Administration,https://ranking.promisingedu.com/2019-qs-all-undergraduate-social_policy_administration,QS_2019_社会政策Social Policy & Administration.csv
QS-Subject,qs,2019,社会学Sociology,https://ranking.promisingedu.com/2019-qs-all-undergraduate-sociology,QS_2019_社会学Sociology.csv
QS-Subject,qs,2019,体育相关科目Sports-related Subjects,https://ranking.promisingedu.com/2019-qs-all-undergraduate-sports_related_subjects,QS_2019_体育相关科目Sports-related Subjects.csv
QS-Subject,qs,2019,统计学与运筹学Statistics & Operational Research,https://ranking.promisingedu.com/2019-qs-all-undergraduate-statistics_operational_research,QS_2019_统计学与运筹学Statistics & Operational Research.csv
QS-Subject,qs,2019,"神学与宗教研究Theology, Divinity & Religious Studies",https://ranking.promisingedu.com/2019-qs-all-undergraduate-theology_divinity_religious_studies,"QS_2019_神学与宗教研究Theology, Divinity & Religious Studies.csv"
QS-Subject,qs,2019,兽医学Veterinary Science,https://ranking.promisingedu.com/2019-qs-all-undergraduate-veterinary_science,QS_2019_兽医学Veterinary Science.csv
QS-Subject,qs,2020,会计与金融Accounting & Finance,https://ranking.promisingedu.com/2020-qs-all-undergraduate-accounting_finance,QS_2020_会计与金融Accounting & Finance.csv
QS-Subject,qs,2020,农业和林业Agriculture & Forestry,https://ranking.promisingedu.com/2020-qs-all-undergraduate-agriculture_forestry,QS_2020_农业和林业Agriculture & Forestry.csv
QS-Subject,qs,2020,解剖生理学Anatomy & Physiology,https://ranking.promisingedu.com/2020-qs-all-undergraduate-anatomy_physiology,QS_2020_解剖生理学Anatomy & Physiology.csv
QS-Subject,qs,2020,人类学Anthropology,https://ranking.promisingedu.com/2020-qs-all-undergraduate-anthropology,QS_2020_人类学Anthropology.csv
QS-Subject,qs,2020,考古Archaeology,https://ranking.promisingedu.com/2020-qs-all-undergraduate-archaeology,QS_2020_考古Archaeology.csv
QS-Subject,qs,2020,建筑学Architecture,https://ranking.promisingedu.com/2020-qs-all-undergraduate-architecture,QS_2020_建筑学Architecture.csv
QS-Subject,qs,2020,艺术与设计Art & Design,https://ranking.promisingedu.com/2020-qs-all-undergraduate-art_design,QS_2020_艺术与设计Art & Design.csv
QS-Subject,qs,2020,生物科学Biological Sciences,https://ranking.promisingedu.com/2020-qs-all-undergraduate-biological_sciences,QS_2020_生物科学Biological Sciences.csv
QS-Subject,qs,2020,工商管理Business & Management Studies,https://ranking.promisingedu.com/2020-qs-all-undergraduate-business_management_studies,QS_2020_工商管理Business & Management Studies.csv
QS-Subject,qs,2020,化学Chemistry,https://ranking.promisingedu.com/2020-qs-all-undergraduate-chemistry,QS_2020_化学Chemistry.csv
QS-Subject,qs,2020,古典文学Classics & Ancient History,https://ranking.promisingedu.com/2020-qs-all-undergraduate-classics_ancient_history,QS_2020_古典文学Classics & Ancient History.csv
QS-Subject,qs,2020,传播与媒体研究Communication & Media Studies,https://ranking.promisingedu.com/2020-qs-all-undergraduate-communication_media_studies,QS_2020_传播与媒体研究Communication & Media Studies.csv
QS-Subject,qs,2020,计算机科学与信息技术Computer Science & Information Systems,https://ranking.promisingedu.com/2020-qs-all-undergraduate-computer_science_information_systems,QS_2020_计算机科学与信息技术Computer Science & Information Systems.csv
QS-Subject,qs,2020,牙科Dentistry,https://ranking.promisingedu.com/2020-qs-all-undergraduate-dentistry,QS_2020_牙科Dentistry.csv
QS-Subject,qs,2020,发展学Development Studies,https://ranking.promisingedu.com/2020-qs-all-undergraduate-development_studies,QS_2020_发展学Development Studies.csv
QS-Subject,qs,2020,地球和海洋科学Earth & Marine Sciences,https://ranking.promisingedu.com/2020-qs-all-undergraduate-earth_marine_sciences,QS_2020_地球和海洋科学Earth & Marine Sciences.csv
QS-Subject,qs,2020,经济学和计量经济学Economics & Econometrics,https://ranking.promisingedu.com/2020-qs-all-undergraduate-economics_econometrics,QS_2020_经济学和计量经济学Economics & Econometrics.csv
QS-Subject,qs,2020,教育和培训Education & Training,https://ranking.promisingedu.com/2020-qs-all-undergraduate-education_training,QS_2020_教育和培训Education & Training.csv
QS-Subject,qs,2020,化学工程Engineering Chemical,https://ranking.promisingedu.com/2020-qs-all-undergraduate-engineering_chemical,QS_2020_化学工程Engineering Chemical.csv
QS-Subject,qs,2020,土木工程与结构Engineering CiviI & Structural,https://ranking.promisingedu.com/2020-qs-all-undergraduate-engineering_civii_structural,QS_2020_土木工程与结构Engineering CiviI & Structural.csv
QS-Subject,qs,2020,工程电子电气Engineering Electrical & Electronic,https://ranking.promisingedu.com/2020-qs-all-undergraduate-engineering_electrical_electronic,QS_2020_工程电子电气Engineering Electrical & Electronic.csv
QS-Subject,qs,2020,"机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing",https://ranking.promisingedu.com/2020-qs-all-undergraduate-engineering_mechanical_aeronautical_manufacturing,"QS_2020_机械工程，航空和制造Engineering Mechanical, Aeronautical & Manufacturing.csv"
QS-Subject,qs,2020,矿物工程与采矿Engineering Mineral & Mining,https://ranking.promisingedu.com/2020-qs-all-undergraduate-engineering_mineral_mining,QS_2020_矿物工程与采矿Engineering Mineral & Mining.csv
QS-Subject,qs,2020,英语与文学English Language & Literature,https://ranking.promisingedu.com/2020-qs-all-undergraduate-english_language_literature,QS_2020_英语与文学English Language & Literature.csv
